"","YearC","Decade","FlagName","FleetCode","GearGrp","SchoolType","Trimester","QuadID","Lat5","Lon5","yLat5ctoid","xLon5ctoid","Catch"
"23963",1997,1990,"Mexico","MEX","LL","None",4,4,15,85,17.5,-87.5,9.0099
"23964",1998,1990,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,5.17391
"23965",1998,1990,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,6.5942
"23966",1998,1990,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,10.24638
"23967",1998,1990,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,5.98551
"23968",1999,1990,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,8.38095
"23969",1999,1990,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,2.19048
"23970",1999,1990,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.42857
"23971",1999,1990,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.42857
"23972",1999,1990,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,2
"23973",1999,1990,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,2.19048
"23974",1999,1990,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,5.71429
"23975",1999,1990,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,0.66667
"23976",2000,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,11.42282
"23977",2000,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,7.03579
"23978",2000,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,8.52573
"23979",2000,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,10.01566
"23980",2001,2000,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,0.60471
"23981",2001,2000,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.18404
"23982",2001,2000,"Mexico","MEX","LL","None",1,4,20,85,22.5,-87.5,0.10517
"23983",2001,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,1.65637
"23984",2001,2000,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,1.52491
"23985",2001,2000,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,2.83948
"23986",2001,2000,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.26199
"23987",2001,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.36716
"23988",2001,2000,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,2.57657
"23989",2001,2000,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,2.12961
"23990",2001,2000,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,1.44603
"23991",2001,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,2.86577
"23992",2001,2000,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,1.15683
"23993",2001,2000,"Mexico","MEX","LL","None",4,4,15,90,17.5,-92.5,0.02629
"23994",2001,2000,"Mexico","MEX","LL","None",4,4,15,95,17.5,-97.5,0.10517
"23995",2001,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,3.47048
"23996",2001,2000,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,3.28644
"23997",2002,2000,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,0.47167
"23998",2002,2000,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.78612
"23999",2002,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,5.26701
"24000",2002,2000,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,2.79073
"24001",2002,2000,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,1.72947
"24002",2002,2000,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.65085
"24003",2002,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.53294
"24004",2002,2000,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,5.73869
"24005",2002,2000,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,1.72947
"24006",2002,2000,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,1.65085
"24007",2002,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,0.82543
"24008",2002,2000,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,0.90404
"24009",2002,2000,"Mexico","MEX","LL","None",4,4,15,90,17.5,-92.5,0.11792
"24010",2002,2000,"Mexico","MEX","LL","None",4,4,15,95,17.5,-97.5,0.03931
"24011",2002,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,6.52481
"24012",2002,2000,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,1.88669
"24013",2003,2000,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.08
"24014",2003,2000,"Mexico","MEX","LL","None",1,4,20,85,22.5,-87.5,0.077
"24015",2003,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,5.209
"24016",2003,2000,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,1.155
"24017",2003,2000,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,1.145
"24018",2003,2000,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.455
"24019",2003,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.24
"24020",2003,2000,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,2.914
"24021",2003,2000,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,2.701
"24022",2003,2000,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,1.123
"24023",2003,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,4.064
"24024",2003,2000,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,2.283
"24025",2003,2000,"Mexico","MEX","LL","None",4,4,15,95,17.5,-97.5,0.031
"24026",2003,2000,"Mexico","MEX","LL","None",4,4,20,85,22.5,-87.5,0.015
"24027",2003,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,3.964
"24028",2003,2000,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,4.5
"24029",2004,2000,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.342
"24030",2004,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,4.299
"24031",2004,2000,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,4.481
"24032",2004,2000,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,0.091
"24033",2004,2000,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,0.748
"24034",2004,2000,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,0.915
"24035",2004,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,2.465
"24036",2004,2000,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,3.432
"24037",2004,2000,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,1.441
"24038",2004,2000,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,0.954
"24039",2004,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,3.498
"24040",2004,2000,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,6.888
"24041",2004,2000,"Mexico","MEX","LL","None",4,4,15,95,17.5,-97.5,0.029
"24042",2004,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,11.229
"24043",2004,2000,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,3.183
"24044",2005,2000,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,0.15199
"24045",2005,2000,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.31399
"24046",2005,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,5.67473
"24047",2005,2000,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,3.92881
"24048",2005,2000,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,0.34598
"24049",2005,2000,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,3.82782
"24050",2005,2000,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.86391
"24051",2005,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.75292
"24052",2005,2000,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,2.50688
"24053",2005,2000,"Mexico","MEX","LL","None",2,4,25,90,27.5,-92.5,0.13199
"24054",2005,2000,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,1.63892
"24055",2005,2000,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,1.52793
"24056",2005,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,4.25679
"24057",2005,2000,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,1.90391
"24058",2005,2000,"Mexico","MEX","LL","None",3,4,25,95,27.5,-97.5,0.11
"24059",2005,2000,"Mexico","MEX","LL","None",4,4,15,90,17.5,-92.5,0.46098
"24060",2005,2000,"Mexico","MEX","LL","None",4,4,15,95,17.5,-97.5,0.16499
"24061",2005,2000,"Mexico","MEX","LL","None",4,4,20,85,22.5,-87.5,0.025
"24062",2005,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,6.04371
"24063",2005,2000,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,4.50678
"24064",2005,2000,"Mexico","MEX","LL","None",4,4,25,90,27.5,-92.5,0.075
"24065",2005,2000,"Mexico","MEX","LL","None",4,4,25,95,27.5,-97.5,0.13799
"24066",2006,2000,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,0.09018
"24067",2006,2000,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.16033
"24068",2006,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,3.11734
"24069",2006,2000,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,2.91694
"24070",2006,2000,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,0.17836
"24071",2006,2000,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,2.2105
"24072",2006,2000,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.46598
"24073",2006,2000,"Mexico","MEX","LL","None",2,4,20,85,22.5,-87.5,0.06714
"24074",2006,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,0.9339
"24075",2006,2000,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,3.23558
"24076",2006,2000,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,1.65236
"24077",2006,2000,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,1.88283
"24078",2006,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,1.50106
"24079",2006,2000,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,1.87782
"24080",2006,2000,"Mexico","MEX","LL","None",3,4,25,90,27.5,-92.5,0.14329
"24081",2006,2000,"Mexico","MEX","LL","None",3,4,25,95,27.5,-97.5,0.02004
"24082",2006,2000,"Mexico","MEX","LL","None",4,4,15,90,17.5,-92.5,1.21046
"24083",2006,2000,"Mexico","MEX","LL","None",4,4,15,95,17.5,-97.5,0.17035
"24084",2006,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,3.89793
"24085",2006,2000,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,4.59836
"24086",2006,2000,"Mexico","MEX","LL","None",4,4,25,90,27.5,-92.5,0.07515
"24087",2006,2000,"Mexico","MEX","LL","None",4,4,25,95,27.5,-97.5,0.04509
"24088",2007,2000,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,0.06118
"24089",2007,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,5.72117
"24090",2007,2000,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,2.24072
"24091",2007,2000,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,0.05015
"24092",2007,2000,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,1.09027
"24093",2007,2000,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.84454
"24094",2007,2000,"Mexico","MEX","LL","None",2,4,20,85,22.5,-87.5,0.01204
"24095",2007,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,0.95787
"24096",2007,2000,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,1.8676
"24097",2007,2000,"Mexico","MEX","LL","None",2,4,25,90,27.5,-92.5,0.04012
"24098",2007,2000,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,2.82347
"24099",2007,2000,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,1.01805
"24100",2007,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,1.8315
"24101",2007,2000,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,1.80141
"24102",2007,2000,"Mexico","MEX","LL","None",4,4,15,90,17.5,-92.5,0.18756
"24103",2007,2000,"Mexico","MEX","LL","None",4,4,15,95,17.5,-97.5,0.13541
"24104",2007,2000,"Mexico","MEX","LL","None",4,4,20,85,22.5,-87.5,0.41926
"24105",2007,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,7.28988
"24106",2007,2000,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,5.2658
"24107",2008,2000,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,0.04812
"24108",2008,2000,"Mexico","MEX","LL","None",1,4,20,85,22.5,-87.5,0.12933
"24109",2008,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,5.53022
"24110",2008,2000,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,1.83572
"24111",2008,2000,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,0.08522
"24112",2008,2000,"Mexico","MEX","LL","None",1,4,25,95,27.5,-97.5,0.18046
"24113",2008,2000,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,2.39917
"24114",2008,2000,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.17402
"24115",2008,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,0.40203
"24116",2008,2000,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,1.50387
"24117",2008,2000,"Mexico","MEX","LL","None",2,4,25,95,27.5,-97.5,0.03609
"24118",2008,2000,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,0.79204
"24119",2008,2000,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,1.53094
"24120",2008,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,2.24578
"24121",2008,2000,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,3.56216
"24122",2008,2000,"Mexico","MEX","LL","None",4,4,15,90,17.5,-92.5,1.18806
"24123",2008,2000,"Mexico","MEX","LL","None",4,4,20,85,22.5,-87.5,0.58952
"24124",2008,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,4.51661
"24125",2008,2000,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,5.86408
"24126",2008,2000,"Mexico","MEX","LL","None",4,4,25,90,27.5,-92.5,0.06016
"24127",2008,2000,"Mexico","MEX","LL","None",4,4,25,95,27.5,-97.5,0.1564
"24128",2009,2000,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,0.22825
"24129",2009,2000,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.51155
"24130",2009,2000,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,3.65294
"24131",2009,2000,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,3.65995
"24132",2009,2000,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,0.04505
"24133",2009,2000,"Mexico","MEX","LL","None",1,4,25,95,27.5,-97.5,0.03604
"24134",2009,2000,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,2.15032
"24135",2009,2000,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.32042
"24136",2009,2000,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,0.55159
"24137",2009,2000,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,2.48468
"24138",2009,2000,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,2.01117
"24139",2009,2000,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,2.33252
"24140",2009,2000,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,2.80203
"24141",2009,2000,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,4.86725
"24142",2009,2000,"Mexico","MEX","LL","None",4,4,15,90,17.5,-92.5,0.36539
"24143",2009,2000,"Mexico","MEX","LL","None",4,4,20,85,22.5,-87.5,0.16017
"24144",2009,2000,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,2.37656
"24145",2009,2000,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,2.78601
"24146",2009,2000,"Mexico","MEX","LL","None",4,4,25,90,27.5,-92.5,0.08209
"24147",2010,2010,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.03014
"24148",2010,2010,"Mexico","MEX","LL","None",1,4,20,85,22.5,-87.5,0.09543
"24149",2010,2010,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,4.78976
"24150",2010,2010,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,1.02867
"24151",2010,2010,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,0.03014
"24152",2010,2010,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,1.4737
"24153",2010,2010,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,0.94128
"24154",2010,2010,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,0.56055
"24155",2010,2010,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,1.06082
"24156",2010,2010,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,0.44201
"24157",2010,2010,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,0.23105
"24158",2010,2010,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,3.0599
"24159",2010,2010,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,1.56511
"24160",2010,2010,"Mexico","MEX","LL","None",4,4,20,85,22.5,-87.5,0.42794
"24161",2010,2010,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,11.66601
"24162",2010,2010,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,7.75524
"24163",2010,2010,"Mexico","MEX","LL","None",4,4,25,85,27.5,-87.5,0.14566
"24164",2010,2010,"Mexico","MEX","LL","None",4,4,25,90,27.5,-92.5,0.13059
"24165",2011,2010,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,1.19459
"24166",2011,2010,"Mexico","MEX","LL","None",1,4,20,85,22.5,-87.5,0.0203
"24167",2011,2010,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,5.80448
"24168",2011,2010,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,2.16285
"24169",2011,2010,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,1.09817
"24170",2011,2010,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,2.71498
"24171",2011,2010,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,0.84139
"24172",2011,2010,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.05554
"24173",2011,2010,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,1.8401
"24174",2011,2010,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,1.40976
"24175",2011,2010,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,0.88503
"24176",2011,2010,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,2.63785
"24177",2011,2010,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,5.07473
"24178",2011,2010,"Mexico","MEX","LL","None",4,4,15,95,17.5,-97.5,0.05075
"24179",2011,2010,"Mexico","MEX","LL","None",4,4,20,85,22.5,-87.5,0.12281
"24180",2011,2010,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,7.62631
"24181",2011,2010,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,3.06108
"24182",2011,2010,"Mexico","MEX","LL","None",4,4,25,90,27.5,-92.5,0.2923
"24183",2011,2010,"Mexico","MEX","LL","None",4,4,25,95,27.5,-97.5,0.20096
"24184",2012,2010,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,5.9414
"24185",2012,2010,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,0.44014
"24186",2012,2010,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,1.53498
"24187",2012,2010,"Mexico","MEX","LL","None",1,4,25,95,27.5,-97.5,1.11589
"24188",2012,2010,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,3.5101
"24189",2012,2010,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.50089
"24190",2012,2010,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.4287
"24191",2012,2010,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,3.45295
"24192",2012,2010,"Mexico","MEX","LL","None",2,4,25,90,27.5,-92.5,0.24664
"24193",2012,2010,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,1.44174
"24194",2012,2010,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,0.95347
"24195",2012,2010,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,3.01582
"24196",2012,2010,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,2.81931
"24197",2012,2010,"Mexico","MEX","LL","None",3,4,25,95,27.5,-97.5,0.10026
"24198",2012,2010,"Mexico","MEX","LL","None",4,4,15,90,17.5,-92.5,0.12031
"24199",2012,2010,"Mexico","MEX","LL","None",4,4,20,85,22.5,-87.5,0.04512
"24200",2012,2010,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,7.3711
"24201",2012,2010,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,3.29755
"24202",2012,2010,"Mexico","MEX","LL","None",4,4,25,90,27.5,-92.5,0.94846
"24203",2012,2010,"Mexico","MEX","LL","None",4,4,25,95,27.5,-97.5,1.23119
"24204",2013,2010,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,0.05508
"24205",2013,2010,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.15023
"24206",2013,2010,"Mexico","MEX","LL","None",1,4,20,85,22.5,-87.5,0.13421
"24207",2013,2010,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,2.96455
"24208",2013,2010,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,2.19136
"24209",2013,2010,"Mexico","MEX","LL","None",1,4,25,85,27.5,-87.5,0.0651
"24210",2013,2010,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,0.59792
"24211",2013,2010,"Mexico","MEX","LL","None",1,4,25,95,27.5,-97.5,0.82426
"24212",2013,2010,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,1.46725
"24213",2013,2010,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.00754
"24214",2013,2010,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.306
"24215",2013,2010,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,3.10576
"24216",2013,2010,"Mexico","MEX","LL","None",2,4,25,95,27.5,-97.5,0.01803
"24217",2013,2010,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,2.66509
"24218",2013,2010,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,0.28544
"24219",2013,2010,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,3.74574
"24220",2013,2010,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,3.66161
"24221",2013,2010,"Mexico","MEX","LL","None",4,4,20,85,22.5,-87.5,0.16525
"24222",2013,2010,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,5.93009
"24223",2013,2010,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,0.96348
"24224",2013,2010,"Mexico","MEX","LL","None",4,4,25,85,27.5,-87.5,0.04807
"24225",2013,2010,"Mexico","MEX","LL","None",4,4,25,90,27.5,-92.5,1.14476
"24226",2013,2010,"Mexico","MEX","LL","None",4,4,25,95,27.5,-97.5,0.11017
"24227",2014,2010,"Mexico","MEX","LL","None",1,4,15,90,17.5,-92.5,0.11005
"24228",2014,2010,"Mexico","MEX","LL","None",1,4,15,95,17.5,-97.5,0.07703
"24229",2014,2010,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,2.29701
"24230",2014,2010,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,1.42563
"24231",2014,2010,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,1.74777
"24232",2014,2010,"Mexico","MEX","LL","None",1,4,25,95,27.5,-97.5,0.08504
"24233",2014,2010,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,1.15351
"24234",2014,2010,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,0.94041
"24235",2014,2010,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.08848
"24236",2014,2010,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,3.45652
"24237",2014,2010,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,1.26056
"24238",2014,2010,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,0.44019
"24239",2014,2010,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,4.36692
"24240",2014,2010,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,2.21898
"24241",2014,2010,"Mexico","MEX","LL","None",3,4,25,90,27.5,-92.5,0.07103
"24242",2014,2010,"Mexico","MEX","LL","None",4,4,15,90,17.5,-92.5,0.03802
"24243",2014,2010,"Mexico","MEX","LL","None",4,4,20,90,22.5,-92.5,4.61003
"24244",2014,2010,"Mexico","MEX","LL","None",4,4,20,95,22.5,-97.5,4.29589
"24245",2014,2010,"Mexico","MEX","LL","None",4,4,25,90,27.5,-92.5,1.37461
"24246",2014,2010,"Mexico","MEX","LL","None",4,4,25,95,27.5,-97.5,0.76234
"24247",2015,2010,"Mexico","MEX","LL","None",1,4,20,90,22.5,-92.5,4.496
"24248",2015,2010,"Mexico","MEX","LL","None",1,4,20,95,22.5,-97.5,0.75
"24249",2015,2010,"Mexico","MEX","LL","None",1,4,25,90,27.5,-92.5,1.419
"24250",2015,2010,"Mexico","MEX","LL","None",1,4,25,95,27.5,-97.5,0.095
"24251",2015,2010,"Mexico","MEX","LL","None",2,4,15,90,17.5,-92.5,1.159
"24252",2015,2010,"Mexico","MEX","LL","None",2,4,15,95,17.5,-97.5,1.301
"24253",2015,2010,"Mexico","MEX","LL","None",2,4,20,90,22.5,-92.5,1.11
"24254",2015,2010,"Mexico","MEX","LL","None",2,4,20,95,22.5,-97.5,4.544
"24255",2015,2010,"Mexico","MEX","LL","None",3,4,15,90,17.5,-92.5,0.821
"24256",2015,2010,"Mexico","MEX","LL","None",3,4,15,95,17.5,-97.5,0.553
"24257",2015,2010,"Mexico","MEX","LL","None",3,4,20,90,22.5,-92.5,2.229
"24258",2015,2010,"Mexico","MEX","LL","None",3,4,20,95,22.5,-97.5,3.349
"24259",2015,2010,"Mexico","MEX","LL","None",4,4,15,95,17.5,-97.5,0.255
